Time,VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_3:DesPer 1:Des Heat Cap [W],VAV_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_3:DesPer 1:Des Sens Cool Cap [W],VAV_3:DesPer 1:Des Tot Cool Cap [W],VAV_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_3:DesPer 2:Des Heat Cap [W],VAV_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_3:DesPer 2:Des Sens Cool Cap [W],VAV_3:DesPer 2:Des Tot Cool Cap [W]
00:10:00,1.313795E+00,0.000000E+00,1.313795E+00,1.256678E+04,4.250924E+04,2.251155E+00,4.519742E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.256678E+04,4.250924E+04,2.367447E+00,4.469565E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.466568E+00,1.573270E+04,4.617098E+04,3.382608E+00,4.031394E+04,1.313795E+00,0.000000E+00,0.000000E+00
00:20:00,1.313795E+00,0.000000E+00,1.313795E+00,1.242552E+04,4.197554E+04,2.251273E+00,4.519691E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.242552E+04,4.197554E+04,2.367643E+00,4.469480E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.470783E+00,1.567712E+04,4.573173E+04,3.385418E+00,4.030181E+04,1.313795E+00,0.000000E+00,0.000000E+00
00:30:00,1.313795E+00,0.000000E+00,1.313795E+00,1.228426E+04,4.144423E+04,2.251389E+00,4.519641E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.228426E+04,4.144423E+04,2.367839E+00,4.469396E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.473206E+00,1.558702E+04,4.525475E+04,3.388129E+00,4.029010E+04,1.313795E+00,0.000000E+00,0.000000E+00
00:40:00,1.313795E+00,0.000000E+00,1.313795E+00,1.214300E+04,4.091532E+04,2.251504E+00,4.519592E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.214300E+04,4.091532E+04,2.368034E+00,4.469312E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.474230E+00,1.547000E+04,4.474902E+04,3.390747E+00,4.027880E+04,1.313795E+00,0.000000E+00,0.000000E+00
00:50:00,1.313795E+00,0.000000E+00,1.313795E+00,1.200174E+04,4.038878E+04,2.251617E+00,4.519543E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.315301E+00,1.203565E+04,4.042868E+04,2.368228E+00,4.469228E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.474154E+00,1.533184E+04,4.422139E+04,3.393277E+00,4.026788E+04,1.313795E+00,0.000000E+00,0.000000E+00
01:00:00,1.313795E+00,0.000000E+00,1.313795E+00,1.186048E+04,3.986460E+04,2.251728E+00,4.519495E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.322434E+00,1.205479E+04,4.009295E+04,2.368421E+00,4.469145E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.473213E+00,1.517699E+04,4.367707E+04,3.395722E+00,4.025732E+04,1.313795E+00,0.000000E+00,0.000000E+00
01:10:00,1.313795E+00,0.000000E+00,1.313795E+00,1.176631E+04,3.951646E+04,2.251842E+00,4.519446E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.330750E+00,1.214694E+04,3.996316E+04,2.368625E+00,4.469057E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.473586E+00,1.509497E+04,4.333854E+04,3.398103E+00,4.024704E+04,1.313795E+00,0.000000E+00,0.000000E+00
01:20:00,1.313795E+00,0.000000E+00,1.313795E+00,1.167214E+04,3.916935E+04,2.251955E+00,4.519397E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.338662E+00,1.222944E+04,3.982248E+04,2.368827E+00,4.468970E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.474647E+00,1.502793E+04,4.301895E+04,3.400408E+00,4.023709E+04,1.313795E+00,0.000000E+00,0.000000E+00
01:30:00,1.313795E+00,0.000000E+00,1.313795E+00,1.157797E+04,3.882329E+04,2.252067E+00,4.519349E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.346214E+00,1.230341E+04,3.967228E+04,2.369028E+00,4.468883E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.475884E+00,1.496519E+04,4.270580E+04,3.402640E+00,4.022745E+04,1.313795E+00,0.000000E+00,0.000000E+00
01:40:00,1.313795E+00,0.000000E+00,1.313795E+00,1.148379E+04,3.847825E+04,2.252177E+00,4.519301E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.353460E+00,1.237016E+04,3.951413E+04,2.369228E+00,4.468796E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.476821E+00,1.489665E+04,4.238727E+04,3.404803E+00,4.021811E+04,1.313795E+00,0.000000E+00,0.000000E+00
01:50:00,1.313795E+00,0.000000E+00,1.313795E+00,1.138962E+04,3.813424E+04,2.252285E+00,4.519255E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.360445E+00,1.243072E+04,3.934930E+04,2.369428E+00,4.468710E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.477517E+00,1.482341E+04,4.206461E+04,3.406899E+00,4.020906E+04,1.313795E+00,0.000000E+00,0.000000E+00
02:00:00,1.313795E+00,0.000000E+00,1.313795E+00,1.129545E+04,3.779126E+04,2.252393E+00,4.519208E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.367205E+00,1.248589E+04,3.917876E+04,2.369626E+00,4.468625E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.478018E+00,1.474634E+04,4.173882E+04,3.408932E+00,4.020029E+04,1.313795E+00,0.000000E+00,0.000000E+00
02:10:00,1.313795E+00,0.000000E+00,1.313795E+00,1.122482E+04,3.753469E+04,2.252498E+00,4.519163E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.373766E+00,1.255994E+04,3.908877E+04,2.369823E+00,4.468540E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.478362E+00,1.468981E+04,4.149621E+04,3.410904E+00,4.019177E+04,1.313795E+00,0.000000E+00,0.000000E+00
02:20:00,1.313795E+00,0.000000E+00,1.313795E+00,1.115419E+04,3.727870E+04,2.252603E+00,4.519118E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.380152E+00,1.262982E+04,3.899415E+04,2.370019E+00,4.468455E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.478580E+00,1.463082E+04,4.125161E+04,3.412817E+00,4.018351E+04,1.313795E+00,0.000000E+00,0.000000E+00
02:30:00,1.313795E+00,0.000000E+00,1.313795E+00,1.108356E+04,3.702327E+04,2.252706E+00,4.519073E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.386379E+00,1.269592E+04,3.889538E+04,2.370213E+00,4.468371E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.478693E+00,1.456979E+04,4.100543E+04,3.414674E+00,4.017549E+04,1.313795E+00,0.000000E+00,0.000000E+00
02:40:00,1.313795E+00,0.000000E+00,1.313795E+00,1.101293E+04,3.676842E+04,2.252805E+00,4.519030E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.392460E+00,1.275858E+04,3.879286E+04,2.370403E+00,4.468289E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.478718E+00,1.450704E+04,4.075803E+04,3.416446E+00,4.016785E+04,1.313795E+00,0.000000E+00,0.000000E+00
02:50:00,1.313795E+00,0.000000E+00,1.313795E+00,1.094230E+04,3.651413E+04,2.252901E+00,4.518989E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.398409E+00,1.281802E+04,3.868690E+04,2.370589E+00,4.468209E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.478671E+00,1.444283E+04,4.050970E+04,3.418141E+00,4.016053E+04,1.313795E+00,0.000000E+00,0.000000E+00
03:00:00,1.313795E+00,0.000000E+00,1.313795E+00,1.087167E+04,3.626041E+04,2.252995E+00,4.518948E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.404232E+00,1.287446E+04,3.857776E+04,2.370772E+00,4.468130E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.478564E+00,1.437740E+04,4.026068E+04,3.419773E+00,4.015348E+04,1.313795E+00,0.000000E+00,0.000000E+00
03:10:00,1.313795E+00,0.000000E+00,1.313795E+00,1.080104E+04,3.600726E+04,2.253087E+00,4.518908E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.409938E+00,1.292818E+04,3.846578E+04,2.370953E+00,4.468052E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.478407E+00,1.431109E+04,4.001132E+04,3.421349E+00,4.014668E+04,1.313795E+00,0.000000E+00,0.000000E+00
03:20:00,1.313795E+00,0.000000E+00,1.313795E+00,1.073041E+04,3.575466E+04,2.253178E+00,4.518870E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.415532E+00,1.297933E+04,3.835115E+04,2.371131E+00,4.467975E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.478207E+00,1.424405E+04,3.976177E+04,3.422871E+00,4.014010E+04,1.313795E+00,0.000000E+00,0.000000E+00
03:30:00,1.313795E+00,0.000000E+00,1.313795E+00,1.065978E+04,3.550263E+04,2.253266E+00,4.518831E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.421018E+00,1.302801E+04,3.823401E+04,2.371308E+00,4.467899E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.477968E+00,1.417633E+04,3.951208E+04,3.424345E+00,4.013374E+04,1.313795E+00,0.000000E+00,0.000000E+00
03:40:00,1.313795E+00,0.000000E+00,1.313795E+00,1.058915E+04,3.525116E+04,2.253356E+00,4.518793E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.426399E+00,1.307434E+04,3.811449E+04,2.371487E+00,4.467822E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.477693E+00,1.410800E+04,3.926233E+04,3.425803E+00,4.012744E+04,1.313795E+00,0.000000E+00,0.000000E+00
03:50:00,1.313795E+00,0.000000E+00,1.313795E+00,1.051852E+04,3.500025E+04,2.253446E+00,4.518754E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.431679E+00,1.311839E+04,3.799270E+04,2.371668E+00,4.467744E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.477384E+00,1.403912E+04,3.901255E+04,3.427243E+00,4.012123E+04,1.313795E+00,0.000000E+00,0.000000E+00
04:00:00,1.313795E+00,0.000000E+00,1.313795E+00,1.044789E+04,3.474989E+04,2.253536E+00,4.518715E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.436860E+00,1.316024E+04,3.786874E+04,2.371848E+00,4.467666E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.477044E+00,1.396973E+04,3.876278E+04,3.428653E+00,4.011514E+04,1.313795E+00,0.000000E+00,0.000000E+00
04:10:00,1.313795E+00,0.000000E+00,1.313795E+00,1.040081E+04,3.458329E+04,2.253624E+00,4.518677E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.441945E+00,1.322329E+04,3.782573E+04,2.372028E+00,4.467588E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.476676E+00,1.392320E+04,3.859608E+04,3.430033E+00,4.010918E+04,1.313795E+00,0.000000E+00,0.000000E+00
04:20:00,1.313795E+00,0.000000E+00,1.313795E+00,1.035372E+04,3.441694E+04,2.253713E+00,4.518639E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.446936E+00,1.328410E+04,3.778026E+04,2.372207E+00,4.467511E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.476283E+00,1.387602E+04,3.842901E+04,3.431381E+00,4.010336E+04,1.313795E+00,0.000000E+00,0.000000E+00
04:30:00,1.313795E+00,0.000000E+00,1.313795E+00,1.030663E+04,3.425083E+04,2.253800E+00,4.518601E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.451836E+00,1.334268E+04,3.773239E+04,2.372385E+00,4.467434E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.475872E+00,1.382836E+04,3.826170E+04,3.432699E+00,4.009767E+04,1.313795E+00,0.000000E+00,0.000000E+00
04:40:00,1.313795E+00,0.000000E+00,1.313795E+00,1.025955E+04,3.408498E+04,2.253887E+00,4.518564E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.456648E+00,1.339909E+04,3.768220E+04,2.372562E+00,4.467358E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.475447E+00,1.378023E+04,3.809420E+04,3.433985E+00,4.009212E+04,1.313795E+00,0.000000E+00,0.000000E+00
04:50:00,1.313795E+00,0.000000E+00,1.313795E+00,1.021246E+04,3.391936E+04,2.253972E+00,4.518527E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.461377E+00,1.345306E+04,3.762941E+04,2.372739E+00,4.467282E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.475017E+00,1.373140E+04,3.792627E+04,3.435241E+00,4.008670E+04,1.313795E+00,0.000000E+00,0.000000E+00
05:00:00,1.313795E+00,0.000000E+00,1.313795E+00,1.016537E+04,3.375399E+04,2.254057E+00,4.518490E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.466129E+00,1.349907E+04,3.756851E+04,2.372914E+00,4.467206E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.474672E+00,1.367565E+04,3.775158E+04,3.436467E+00,4.008140E+04,1.313795E+00,0.000000E+00,0.000000E+00
05:10:00,1.313795E+00,0.000000E+00,1.313795E+00,1.021246E+04,3.391936E+04,2.254141E+00,4.518454E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.471247E+00,1.363298E+04,3.783043E+04,2.373088E+00,4.467131E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.474762E+00,1.370889E+04,3.790120E+04,3.437664E+00,4.007623E+04,1.313795E+00,0.000000E+00,0.000000E+00
05:20:00,1.313795E+00,0.000000E+00,1.313795E+00,1.025955E+04,3.408498E+04,2.254223E+00,4.518418E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.477240E+00,1.377257E+04,3.809525E+04,2.373261E+00,4.467056E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.475816E+00,1.375040E+04,3.805709E+04,3.438833E+00,4.007119E+04,1.313795E+00,0.000000E+00,0.000000E+00
05:30:00,1.313795E+00,0.000000E+00,1.313795E+00,1.030663E+04,3.425083E+04,2.254305E+00,4.518383E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.491882E+00,1.408342E+04,3.855389E+04,2.373433E+00,4.466982E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.483434E+00,1.392069E+04,3.835768E+04,3.439973E+00,4.006626E+04,1.313795E+00,0.000000E+00,0.000000E+00
05:40:00,1.313795E+00,0.000000E+00,1.313795E+00,1.035372E+04,3.441694E+04,2.254386E+00,4.518348E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.534849E+00,1.496518E+04,3.966620E+04,2.373603E+00,4.466909E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.520613E+00,1.469621E+04,3.935085E+04,3.441087E+00,4.006146E+04,1.313795E+00,0.000000E+00,0.000000E+00
05:50:00,1.313795E+00,0.000000E+00,1.313795E+00,1.040081E+04,3.458329E+04,2.254466E+00,4.518314E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.589899E+00,1.603993E+04,4.098974E+04,2.373773E+00,4.466836E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.568826E+00,1.565105E+04,4.054129E+04,3.442175E+00,4.005676E+04,1.313795E+00,0.000000E+00,0.000000E+00
06:00:00,1.313795E+00,0.000000E+00,1.346603E+00,1.144396E+04,3.592811E+04,2.254545E+00,4.518280E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.671896E+00,1.759941E+04,4.286026E+04,2.373941E+00,4.466763E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.640334E+00,1.702718E+04,4.220622E+04,3.443236E+00,4.005218E+04,1.313795E+00,0.000000E+00,0.000000E+00
06:10:00,1.313795E+00,0.000000E+00,1.542945E+00,1.670880E+04,4.243991E+04,2.210713E+00,4.537146E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.744215E+00,3.730095E+04,6.506639E+04,2.330171E+00,4.485595E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.684946E+00,3.639473E+04,6.404488E+04,3.400323E+00,4.023639E+04,1.313795E+00,0.000000E+00,0.000000E+00
06:20:00,1.313795E+00,0.000000E+00,2.270851E+00,3.350135E+04,6.225385E+04,2.166437E+00,4.556207E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.744405E+00,5.294522E+04,8.276700E+04,2.285951E+00,4.504625E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.669510E+00,5.194863E+04,8.167131E+04,3.352129E+00,4.044339E+04,1.313795E+00,0.000000E+00,0.000000E+00
06:30:00,1.313795E+00,0.000000E+00,2.979271E+00,4.634015E+04,7.671893E+04,2.121754E+00,4.575454E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.649098E+00,6.467763E+04,9.538335E+04,2.241311E+00,4.523847E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.561342E+00,6.360903E+04,9.425136E+04,3.296340E+00,4.068329E+04,1.313795E+00,0.000000E+00,0.000000E+00
06:40:00,1.313795E+00,0.000000E+00,3.671402E+00,5.487832E+04,8.658148E+04,2.076824E+00,4.594821E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.512429E+00,7.379261E+04,1.055971E+05,2.196414E+00,4.543194E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.413664E+00,7.264913E+04,1.044046E+05,3.234407E+00,4.094989E+04,1.313795E+00,0.000000E+00,0.000000E+00
06:50:00,1.313795E+00,0.000000E+00,4.340097E+00,5.947952E+04,9.236627E+04,2.031726E+00,4.614261E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.342900E+00,8.064615E+04,1.136463E+05,2.151337E+00,4.562618E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.234211E+00,7.940757E+04,1.123644E+05,3.167762E+00,4.123679E+04,1.313795E+00,0.000000E+00,0.000000E+00
07:00:00,1.313795E+00,0.000000E+00,4.989614E+00,6.047426E+04,9.449833E+04,1.986500E+00,4.633758E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.146562E+00,8.549156E+04,1.197450E+05,2.106120E+00,4.582104E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.028523E+00,8.412791E+04,1.183408E+05,3.097281E+00,4.154025E+04,1.313795E+00,0.000000E+00,0.000000E+00
07:10:00,1.313795E+00,0.000000E+00,4.978329E+00,5.999000E+04,9.469570E+04,1.985052E+00,4.634383E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.899458E+00,8.227562E+04,1.172457E+05,2.104726E+00,4.582704E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.782525E+00,8.092954E+04,1.158565E+05,3.067429E+00,4.166903E+04,1.313795E+00,0.000000E+00,0.000000E+00
07:20:00,1.313795E+00,0.000000E+00,5.027288E+00,6.098497E+04,9.642972E+04,1.983869E+00,4.634894E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.757184E+00,8.102521E+04,1.169213E+05,2.103684E+00,4.583152E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.639358E+00,7.966757E+04,1.155185E+05,3.039883E+00,4.178787E+04,1.313795E+00,0.000000E+00,0.000000E+00
07:30:00,1.313795E+00,0.000000E+00,5.128483E+00,6.258735E+04,9.901467E+04,1.982907E+00,4.635304E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.687921E+00,8.062559E+04,1.175814E+05,2.102973E+00,4.583452E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.567049E+00,7.923210E+04,1.161402E+05,3.017260E+00,4.188538E+04,1.313795E+00,0.000000E+00,0.000000E+00
07:40:00,1.313795E+00,0.000000E+00,5.248842E+00,6.439486E+04,1.019492E+05,1.982025E+00,4.635671E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.641054E+00,8.048435E+04,1.185554E+05,2.102439E+00,4.583666E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.515975E+00,7.904172E+04,1.170622E+05,2.998358E+00,4.196672E+04,1.313795E+00,0.000000E+00,0.000000E+00
07:50:00,1.313795E+00,0.000000E+00,5.383140E+00,6.634106E+04,1.051209E+05,1.981172E+00,4.636029E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.610562E+00,8.053211E+04,1.197555E+05,2.102009E+00,4.583839E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.480863E+00,7.903568E+04,1.182057E+05,2.981959E+00,4.203733E+04,1.313795E+00,0.000000E+00,0.000000E+00
08:00:00,1.313795E+00,0.000000E+00,5.528052E+00,6.838305E+04,1.084619E+05,1.980327E+00,4.636385E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.592155E+00,8.071952E+04,1.211259E+05,2.101645E+00,4.583986E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.458057E+00,7.917198E+04,1.195225E+05,2.967369E+00,4.210021E+04,1.313795E+00,0.000000E+00,0.000000E+00
08:10:00,1.313795E+00,0.000000E+00,5.677698E+00,7.060243E+04,1.118657E+05,1.979514E+00,4.636730E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.582596E+00,8.105636E+04,1.225033E+05,2.101325E+00,4.584116E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.444715E+00,7.946494E+04,1.208540E+05,2.954233E+00,4.215686E+04,1.313795E+00,0.000000E+00,0.000000E+00
08:20:00,1.313795E+00,0.000000E+00,5.835325E+00,7.290417E+04,1.141184E+05,1.978805E+00,4.637031E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.581677E+00,8.149307E+04,1.229812E+05,2.101035E+00,4.584236E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.440815E+00,7.986716E+04,1.212960E+05,2.942317E+00,4.220828E+04,1.313795E+00,0.000000E+00,0.000000E+00
08:30:00,1.313795E+00,0.000000E+00,5.999896E+00,7.527119E+04,1.165119E+05,1.978218E+00,4.637281E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.587973E+00,8.201312E+04,1.235314E+05,2.100765E+00,4.584349E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.445138E+00,8.036447E+04,1.218230E+05,2.931443E+00,4.225521E+04,1.313795E+00,0.000000E+00,0.000000E+00
08:40:00,1.313795E+00,0.000000E+00,6.169073E+00,7.767476E+04,1.190007E+05,1.977739E+00,4.637485E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.598770E+00,8.258516E+04,1.241281E+05,2.100509E+00,4.584456E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.455077E+00,8.092674E+04,1.224099E+05,2.921470E+00,4.229826E+04,1.313795E+00,0.000000E+00,0.000000E+00
08:50:00,1.313795E+00,0.000000E+00,6.341387E+00,8.009653E+04,1.215451E+05,1.977347E+00,4.637652E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.612580E+00,8.319198E+04,1.247568E+05,2.100263E+00,4.584560E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.469363E+00,8.153925E+04,1.230451E+05,2.912320E+00,4.233778E+04,1.313795E+00,0.000000E+00,0.000000E+00
